region,date,latitude,longitude,population,population_density,reported_cases,true_cases,Rt,effective_R,spatial_pressure,imported_cases,temperature,humidity,rainfall,mobility_index,vaccination_rate,testing_rate,healthcare_capacity,healthcare_pressure,incidence_per_100k,intervention_active,reported_cases_lag_1,reported_cases_lag_3,reported_cases_lag_7,reported_cases_lag_14,reported_cases_rolling_mean_7,reported_cases_rolling_std_7,reported_cases_rolling_mean_14,reported_cases_rolling_std_14,growth_rate_7d,incidence_growth_7d,future_reported_cases_7d,future_incidence_7d,future_effective_R_7d,outbreak_7d
Region_0,2023-02-08,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.2822341892539326,0.5718055682746374,1.0240053290755569,0,31.232943260093982,67.69068694245476,4.275439075757998,0.8131434739924511,0.6451132713508817,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.4879500364742676,0.35714285714285715,0.49724515809884745,0.0,-1.0,1.0,0.024058599048530523,0.605747224827846,0
Region_0,2023-02-10,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.2624851177766088,0.5607658950427957,1.0455048712761448,0,31.499073126530067,54.30948124996115,1.691856645664595,0.8121283018516945,0.6472447749472549,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,1.0,1.0,0.0,0.2857142857142857,0.4879500364742676,0.42857142857142855,0.513552591013096,0.5,0.0,1.0,0.024058599048530523,0.5823448813576251,0
Region_0,2023-02-14,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.289460194821622,0.5906251051694675,1.0458458157634911,0,30.80462101426922,65.8253627767719,3.2256812765316836,0.840199858058563,0.649776133469358,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.5345224838248497,0.42857142857142855,0.513552591013096,0.0,-1.0,1.0,0.024058599048530523,0.6292502894324371,0
Region_0,2023-02-17,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.267005146258619,0.5823448813576251,1.0469046670804056,0,30.355256873757497,59.86763462155869,0.8474745682342821,0.8444199392259828,0.6509909232448516,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.4879500364742673,0.5,0.5188745216627714,0.5,0.0,0.0,0.0,0.667454040146287,0
Region_0,2023-02-19,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.3508588024983805,0.6476538043810792,1.0000000000000002,0,30.639363852300935,65.13780690807764,8.944360004943354,0.8400606237810654,0.6520829853986739,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.48795003647426727,0.5714285714285714,0.513552591013096,0.0,-1.0,1.0,0.024058599048530523,0.6672602336691811,0
Region_0,2023-02-20,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.3317661035026769,0.6144647363112472,1.1524319426364116,0,29.337339245105916,61.158265260918114,4.261916681867517,0.8496667561061002,0.6528204346294658,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.5345224838248495,0.5714285714285714,0.513552591013096,0.0,-1.0,1.0,0.024058599048530523,0.6468225986485864,0
Region_0,2023-02-22,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.3426832839199283,0.6273079327988851,1.0000000000000002,0,27.5776345152398,59.78059478959968,2.7088516838544816,0.8615576621135886,0.6538870325190422,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.48795003647426727,0.6428571428571429,0.49724515809884745,0.5,0.0,1.0,0.024058599048530523,0.6868448067667525,0
Region_0,2023-02-23,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.3805749054114878,0.6449226506964746,1.1462565665619673,0,31.512229443470535,56.328182158451824,0.5476505896724574,0.8620660473796871,0.6544500263032695,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.48795003647426727,0.7142857142857143,0.468807230938496,0.5,0.0,0.0,0.0,0.6645153550571126,0
Region_0,2023-02-24,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.418953278061284,0.667454040146287,1.3145966861666682,0,32.58130302201388,64.73363009601026,4.8198838877556724,0.8684848379944647,0.6548350978269216,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248495,0.6428571428571429,0.49724515809884745,0.0,-1.0,0.0,0.0,0.6524575246209198,0
Region_0,2023-02-25,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,2,1.448969789551965,0.6784717279939956,1.209761681308933,0,28.747517471878286,56.304653721679074,3.812620663525471,0.8654309518024238,0.6556382303917696,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248495,0.6428571428571429,0.49724515809884745,0.0,-1.0,0.0,0.0,0.6739909149746317,0
Region_0,2023-02-28,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,2,2,1.4036723856356665,0.6426074466369986,1.0240053290755569,0,31.47356498907065,58.395893138184405,5.808270709568675,0.8485902802769957,0.6578740093603165,0.33056295727989793,0.701607413937317,0.002850597015183029,0.04811719809706105,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.6900655593423547,0.7857142857142857,0.57893422352184,1.0,1.0,1.0,0.024058599048530523,0.6690496966860504,0
Region_0,2023-03-01,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.4196756400599377,0.6868448067667525,1.0994406981547549,0,34.14956752303844,56.244066357602215,8.516737675346223,0.8544969332440394,0.6582505997139099,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,2.0,1.0,1.0,1.0,0.8571428571428571,0.6900655593423547,0.7857142857142857,0.57893422352184,0.5,0.0,1.0,0.024058599048530523,0.6535011103569373,0
Region_0,2023-03-02,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.4471019398333422,0.6645153550571126,1.196537529849548,0,35.79452214588574,61.01801602979736,2.117582079141012,0.8523108519191982,0.6588920749302986,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7559289460184548,0.7142857142857143,0.611249845502127,0.0,-1.0,1.0,0.024058599048530523,0.6528359800274228,0
Region_0,2023-03-05,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.4445963942887998,0.6661166505819938,1.0461557924858447,0,31.384553231499638,61.68778397555847,6.895124401614509,0.8571215223940907,0.6600370088175456,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.7559289460184548,0.6428571428571429,0.6333236937766514,0.5,0.0,0.0,0.0,0.6679252497871045,0
Region_0,2023-03-06,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.455113746619941,0.6764742279440976,1.0458458157634911,0,29.331810009271663,64.87501009987471,1.6880856037518643,0.8648469405846039,0.6606495896522585,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.7559289460184548,0.7142857142857143,0.611249845502127,0.5,0.0,1.0,0.024058599048530523,0.703105960134792,0
Region_0,2023-03-07,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,2,1.4401561451170903,0.6690496966860504,1.1104099882160376,0,30.72737371552149,65.98721651152358,6.274064875466733,0.8645794775728747,0.6609522201056861,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,2.0,1.0,0.5714285714285714,0.5345224838248493,0.7142857142857143,0.611249845502127,0.3333333333333333,-0.5,1.0,0.024058599048530523,0.7220898622716885,0
Region_0,2023-03-08,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.4409506684949112,0.6535011103569373,1.1144742726668837,0,32.290114856699766,53.22312073090575,0.9721814143406168,0.844136172810864,0.6610567924949474,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.7142857142857143,0.611249845502127,0.5,0.0,1.0,0.024058599048530523,0.7093104866011816,0
Region_0,2023-03-12,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.4822973050271422,0.6679252497871045,1.2266968436474812,0,34.265799295284914,62.75315514028439,1.9384712612086685,0.8406086967379729,0.6627974164604448,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.6428571428571429,0.6333236937766514,0.0,-1.0,1.0,0.024058599048530523,0.7485875643982733,0
Region_0,2023-03-13,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.545347700656241,0.703105960134792,1.3265215048257462,0,30.02826409082088,60.56814876732346,7.420485164944658,0.8490572326382233,0.6630461022979831,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.6428571428571429,0.6333236937766514,0.5,0.0,0.0,0.0,0.685660627187644,0
Region_0,2023-03-14,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.5783773694236904,0.7220898622716885,1.153580371564712,0,31.639690681251256,65.01455961298497,3.009319841969064,0.8544019179889084,0.6636441519608282,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,2.0,0.5714285714285714,0.5345224838248493,0.5714285714285714,0.5135525910130961,0.5,0.0,0.0,0.0,0.6864060501964798,0
Region_0,2023-03-15,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.5465291336016527,0.7093104866011816,1.0234033568477723,0,30.16213101675193,60.45611126877347,7.404933309324843,0.8571764505654677,0.6641902165271062,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.5714285714285714,0.5135525910130961,0.5,0.0,1.0,0.024058599048530523,0.6366848144357388,0
Region_0,2023-03-16,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.4873385289737373,0.6756582426530715,1.0240053290755569,0,34.31010355732974,65.63659132527391,1.1625593019199483,0.8499075567334206,0.6650037788017159,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.5345224838248493,0.6428571428571429,0.4972451580988475,0.5,0.0,0.0,0.0,0.655243194948921,0
Region_0,2023-03-20,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.4988145501328773,0.685660627187644,1.066505229422627,0,31.687845896938974,51.511881817026534,0.3942788364464991,0.8586526039822998,0.6674643171311234,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.37796447300922803,0.7142857142857143,0.46880723093849613,0.0,-1.0,1.0,0.024058599048530523,0.6008645660815944,0
Region_0,2023-03-21,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.5013731493205664,0.6864060501964798,1.2273724264282095,0,35.188900458234066,58.27833913071512,1.0813780441102925,0.8583812516561083,0.6676948867696835,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.4879500364742672,0.6428571428571429,0.4972451580988476,0.0,-1.0,0.0,0.0,0.571821524022206,0
Region_0,2023-03-22,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.4124941385119687,0.6366848144357388,1.2857958211076128,0,31.743067715261393,60.60647533240862,4.188354720382387,0.8471772705371002,0.6684805828903827,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.4879500364742672,0.6428571428571429,0.4972451580988476,0.5,0.0,0.0,0.0,0.5853136370076772,0
Region_0,2023-03-23,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.3842304449285638,0.655243194948921,1.4537794568185038,0,34.071793373078734,55.86050471792439,11.523967285623403,0.8479751548514235,0.669078638612261,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.5714285714285714,0.5135525910130962,0.0,-1.0,1.0,0.024058599048530523,0.5434783829613146,0
Region_0,2023-03-24,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.3955250151969312,0.6301106832715956,1.2160829499736363,0,34.12949062884768,55.88787797261374,4.233752459617261,0.8504471888476898,0.6701094279361399,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5345224838248493,0.6428571428571429,0.4972451580988476,0.5,0.0,0.0,0.0,0.5420422471997505,0
Region_0,2023-03-25,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.3796716238191633,0.6145506765067986,1.3623809755896614,0,31.43046835130766,62.372422377471196,1.3976062251406796,0.8397493318269047,0.6708069171037011,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248493,0.6428571428571429,0.4972451580988476,0.0,-1.0,1.0,0.024058599048530523,0.5404299374536593,0
Region_0,2023-03-26,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.3645881490393947,0.6290385285006707,1.0000000000000002,0,33.014328140167756,58.50057591205266,9.72346916234485,0.8281471612565768,0.6712490419519421,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248495,0.7142857142857143,0.46880723093849613,0.5,0.0,0.0,0.0,0.544723311485061,0
Region_0,2023-03-29,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.2788408889831346,0.5853136370076772,1.4511691819169137,0,34.16054487019245,56.96391039552966,8.120136411818606,0.8232288039495091,0.6721492877733484,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.5345224838248493,0.5714285714285714,0.5135525910130962,0.0,-1.0,1.0,0.024058599048530523,0.575399400569474,0
Region_0,2023-03-31,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.211111054902453,0.5420422471997505,1.0986861804294272,0,29.739190266614454,67.21642303516201,0.9574350090146837,0.8464580010395896,0.6732258101901676,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.5345224838248493,0.5,0.5188745216627715,0.0,-1.0,1.0,0.024058599048530523,0.5411096495530303,0
Region_0,2023-04-02,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.2028406735393233,0.544723311485061,1.0789568688622178,0,33.268585873088355,56.88390381198317,2.6361172834911657,0.857762430906936,0.6743431778753273,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5345224838248493,0.42857142857142855,0.5135525910130962,0.0,-1.0,1.0,0.024058599048530523,0.5248113383982262,0
Region_0,2023-04-03,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.1953988183344022,0.5473177825880021,1.3480572341621744,1,29.731577514439355,59.52263497923035,3.584132465891436,0.8673457580537874,0.6744584108674256,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248495,0.5,0.5188745216627715,0.5,0.0,1.0,0.024058599048530523,0.5253316634539495,0
Region_0,2023-04-06,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.2831422387845723,0.5714515840036439,1.2915230574905703,0,34.65581027770155,64.64373131452925,7.506206407670754,0.8463895791244656,0.676885722575595,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248495,0.5,0.5188745216627715,0.0,-1.0,1.0,0.024058599048530523,0.48296721297280387,0
Region_0,2023-04-08,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.1866248051570085,0.529525489063834,1.0608298887208154,0,35.93750589184836,63.11273651418884,3.0619349856020834,0.8499224487596229,0.6785112531544945,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248495,0.5,0.5188745216627715,0.0,-1.0,1.0,0.024058599048530523,0.4840702072928933,0
Region_0,2023-04-10,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.1868376246409293,0.5253316634539495,1.1006280356414613,0,31.405350106138194,54.513363924780045,3.9143577415136064,0.8450407314415767,0.6802872038697579,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248493,0.5,0.5188745216627715,0.5,0.0,0.0,0.0,0.45126229926817085,0
Region_0,2023-04-12,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.095501012311531,0.4891506315390128,1.0495800994952225,0,30.415971382788577,53.093610533109654,3.291597185582131,0.8530741873955976,0.6808411036682578,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248493,0.5,0.5188745216627715,0.0,-1.0,0.0,0.0,0.44545742150245543,0
Region_0,2023-04-14,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.0750687532283107,0.4891971357235451,1.1446650702665893,0,33.54575007970543,66.15221730648794,3.9128954916570087,0.8712067354808787,0.6824175482568696,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248493,0.5,0.5188745216627715,0.0,-1.0,0.0,0.0,0.43556350348305223,0
Region_0,2023-04-16,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.061671732556803,0.47499146799921477,1.0000000000000002,0,29.0548293499359,65.18223459685056,1.4248155035122652,0.8577703596061448,0.6834509845156486,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248493,0.5,0.5188745216627715,0.0,-1.0,0.0,0.0,0.4149915519023864,0
Region_0,2023-04-17,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,1.029074330776057,0.45126229926817085,1.035733064227846,0,31.68159653973226,65.93339842304427,0.9286642610140002,0.8411656463081111,0.6838347577356126,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4879500364742673,0.42857142857142855,0.5135525910130962,0.0,-1.0,1.0,0.024058599048530523,0.4125793122620449,0
Region_0,2023-04-20,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,0.982142078146062,0.44425938504420504,1.0000000000000002,0,34.857696507390386,61.33254575509391,0.8187607625645602,0.8685068084359462,0.6845404372013577,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.3779644730092282,0.35714285714285715,0.4972451580988477,0.0,-1.0,0.0,0.0,0.4249021536957882,0
Region_0,2023-04-22,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,0.9366511344514079,0.4138213314534323,1.0416641782392773,0,33.58981715728436,62.283767218063346,1.866242018312118,0.849800805886939,0.6858604704926439,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.4688072309384963,0.0,-1.0,1.0,0.024058599048530523,0.42811652939123473,0
Region_0,2023-05-01,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,0.9812760907204114,0.42491345320542545,1.0458458157634911,0,34.57000260741746,59.680164385902906,2.88572078376655,0.8384389885872063,0.6907695461829854,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248493,0.2857142857142857,0.46880723093849624,0.5,0.0,1.0,0.024058599048530523,0.4212259243027335,0
Region_0,2023-05-05,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,0.9987847349187832,0.43531667215605135,1.0644166138773496,0,30.351461574088766,62.038081417458315,3.4837574291694784,0.8476267302290658,0.694005601671835,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.487950036474267,0.5,0.5188745216627715,0.0,-1.0,0.0,0.0,0.44424728991383206,0
Region_0,2023-05-06,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,0,1,0.9639819698181206,0.4200473409728561,1.0856806457214851,0,30.225285909261462,63.630091965277536,7.7921889223619925,0.8479827499081161,0.6944899424201961,0.33056295727989793,0.701607413937317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.5345224838248492,0.5,0.5188745216627715,0.0,-1.0,1.0,0.024058599048530523,0.44377460434631777,0
Region_0,2023-05-08,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,0.9867495571733349,0.4212259243027335,1.023452333540203,0,31.891335182768827,58.87492617773514,1.2112237838979842,0.8314993699345496,0.6951591318061677,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.487950036474267,0.5714285714285714,0.5135525910130961,0.5,0.0,1.0,0.024058599048530523,0.42754375180649334,0
Region_0,2023-05-09,38.74540118847362,-0.8222065791643072,4156518,1847.6547582950777,1,1,1.0134196085817295,0.43167189673867634,1.1211846481871661,0,31.10942107073589,62.82050324518853,0.8993734524489454,0.8305451158586329,0.6959102103367317,0.33056295727989793,0.701607413937317,0.0014252985075915146,0.024058599048530523,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.487950036474267,0.6428571428571429,0.49724515809884756,0.5,0.0,1.0,0.024058599048530523,0.41538894688902983,0
